"id_releve","Carex_present","Salix_present","both_species","ELEV_carex","YEAR_carex","x_l93_carex","y_l93_carex","ELEV_salix","YEAR_salix","x_l93_salix","y_l93_salix","ELEV","YR.REL","x_l93","y_l93","status","ELEV_class","type","period","decade"
"9728353",1,0,"0",2212,2012,924683.0376,6413159.3604,NA,NA,NA,NA,2212,2012,924683.0376,6413159.3604,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9728550",1,0,"0",2300,2010,929644.107,6433874.915,NA,NA,NA,NA,2300,2010,929644.107,6433874.915,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9730384",1,0,"0",2361,2014,973150.5028013,6444503.693007,NA,NA,NA,NA,2361,2014,973150.5028013,6444503.693007,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9743988",1,0,"0",2142,2010,949494.131,6411495.277,NA,NA,NA,NA,2142,2010,949494.131,6411495.277,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9745894",1,0,"0",2480,2003,1013228.645,6492112.437,NA,NA,NA,NA,2480,2003,1013228.645,6492112.437,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9754372",1,0,"0",2536,2014,939915.936,6430506.9648,NA,NA,NA,NA,2536,2014,939915.936,6430506.9648,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9754594",1,0,"0",2433,2001,994726.657,6429093.268,NA,NA,NA,NA,2433,2001,994726.657,6429093.268,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9768177",1,0,"0",2699,2003,1013513.41,6492648.316,NA,NA,NA,NA,2699,2003,1013513.41,6492648.316,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9770585",1,1,"1",2504,2008,986699.452,6418929.042,2504,2008,986699.452,6418929.042,2504,2008,986699.452,6418929.042,"Co-occurrence",">2500","Both","(2004,2009]",2000
"9770800",1,0,"0",2686,2008,986143.869,6418353.159,NA,NA,NA,NA,2686,2008,986143.869,6418353.159,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9770819",1,0,"0",2494,2008,991426.572,6436978.385,NA,NA,NA,NA,2494,2008,991426.572,6436978.385,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9771210",1,0,"0",2703,2008,981163.254,6437573.55,NA,NA,NA,NA,2703,2008,981163.254,6437573.55,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9771211",1,0,"0",2497,2008,964466.884,6447710.777,NA,NA,NA,NA,2497,2008,964466.884,6447710.777,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9773069",1,0,"0",2344,2008,994362.296,6441138.423,NA,NA,NA,NA,2344,2008,994362.296,6441138.423,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9773104",1,1,"1",2642,2005,984771.441,6381287.768,2642,2005,984771.441,6381287.768,2642,2005,984771.441,6381287.768,"Co-occurrence",">2500","Both","(2004,2009]",2000
"9773357",1,0,"0",2295,2002,954989.359,6417276.82,NA,NA,NA,NA,2295,2002,954989.359,6417276.82,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9773387",1,1,"1",2795,2004,1004723.135,6423495.708,2795,2004,1004723.135,6423495.708,2795,2004,1004723.135,6423495.708,"Co-occurrence",">2500","Both","(1999,2004]",2000
"9773995",1,0,"0",2787,2016,990853.066,6472207.271,NA,NA,NA,NA,2787,2016,990853.066,6472207.271,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9774080",1,0,"0",2403,2013,997245.3564,6500974.5396,NA,NA,NA,NA,2403,2013,997245.3564,6500974.5396,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9774760",1,0,"0",2370,2018,956734.164,6456802.257,NA,NA,NA,NA,2370,2018,956734.164,6456802.257,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9775432",1,0,"0",2437,2008,983557.677,6453208.429,NA,NA,NA,NA,2437,2008,983557.677,6453208.429,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9775626",1,0,"0",2287,2008,1001268.136,6484333.312,NA,NA,NA,NA,2287,2008,1001268.136,6484333.312,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9775661",1,0,"0",2691,2008,1009373.349,6482454.736,NA,NA,NA,NA,2691,2008,1009373.349,6482454.736,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9775854",1,0,"0",2323,2018,990422.275,6470466.343,NA,NA,NA,NA,2323,2018,990422.275,6470466.343,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9775878",1,0,"0",2213,2009,1011828.811,6486949.612,NA,NA,NA,NA,2213,2009,1011828.811,6486949.612,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9776167",1,0,"0",2547,2009,1014982.594,6486923.739,NA,NA,NA,NA,2547,2009,1014982.594,6486923.739,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9776255",1,0,"0",2407,2018,999285.836,6478394.865,NA,NA,NA,NA,2407,2018,999285.836,6478394.865,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9776259",1,0,"0",2032,2018,972545.585,6452430.82,NA,NA,NA,NA,2032,2018,972545.585,6452430.82,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9777032",1,0,"0",2846,2008,1003330.285,6482660.131,NA,NA,NA,NA,2846,2008,1003330.285,6482660.131,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9777160",1,0,"0",2562,2009,962126.429,6431819.533,NA,NA,NA,NA,2562,2009,962126.429,6431819.533,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9777866",1,0,"0",2057,2010,930087.367,6443589.639,NA,NA,NA,NA,2057,2010,930087.367,6443589.639,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9778830",1,0,"0",2355,2002,1004868.901,6368207.073,NA,NA,NA,NA,2355,2002,1004868.901,6368207.073,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9780292",1,0,"0",2559,2009,1012785.364,6494392.661,NA,NA,NA,NA,2559,2009,1012785.364,6494392.661,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9781288",1,0,"0",2568,2008,963700.931,6448153.386,NA,NA,NA,NA,2568,2008,963700.931,6448153.386,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9782270",1,0,"0",2529,2008,993616.607,6457881.215,NA,NA,NA,NA,2529,2008,993616.607,6457881.215,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9782523",1,0,"0",2651,2003,1015325.73,6492892.919,NA,NA,NA,NA,2651,2003,1015325.73,6492892.919,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9782538",1,0,"0",2607,2003,1013455.128,6492520.256,NA,NA,NA,NA,2607,2003,1013455.128,6492520.256,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9783615",1,0,"0",2256,2018,935581.025,6434001.844,NA,NA,NA,NA,2256,2018,935581.025,6434001.844,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9783968",1,0,"0",2437,2001,952269.552,6406281.383,NA,NA,NA,NA,2437,2001,952269.552,6406281.383,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9785350",1,0,"0",2761,2003,1013742.854,6492679.01,NA,NA,NA,NA,2761,2003,1013742.854,6492679.01,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9785839",1,1,"1",2526,2008,981620.427,6438126.553,2526,2008,981620.427,6438126.553,2526,2008,981620.427,6438126.553,"Co-occurrence",">2500","Both","(2004,2009]",2000
"9785897",1,0,"0",2518,2019,1011955.88,6489392.92,NA,NA,NA,NA,2518,2019,1011955.88,6489392.92,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9785898",1,0,"0",2502,2019,1011921.231,6489613.557,NA,NA,NA,NA,2502,2019,1011921.231,6489613.557,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9787552",1,0,"0",2641,2000,966998.562,6446600.634,NA,NA,NA,NA,2641,2000,966998.562,6446600.634,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9787553",1,1,"1",2612,2000,967116.819,6446554.699,2612,2000,967116.819,6446554.699,2612,2000,967116.819,6446554.699,"Co-occurrence",">2500","Both","(1999,2004]",2000
"9787559",1,0,"0",2445,2000,967648.621,6446948.78,NA,NA,NA,NA,2445,2000,967648.621,6446948.78,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9787560",1,0,"0",2452,2000,968041.608,6446812.67,NA,NA,NA,NA,2452,2000,968041.608,6446812.67,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9790475",1,0,"0",2563,2011,998168.24,6419807.092,NA,NA,NA,NA,2563,2011,998168.24,6419807.092,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9791049",1,1,"1",2393,2018,937129.611,6427610.863,2393,2018,937129.611,6427610.863,2393,2018,937129.611,6427610.863,"Co-occurrence","2000–2500","Both","(2014,2019]",2010
"9791185",1,0,"0",2498,2004,989956.345,6416602.868,NA,NA,NA,NA,2498,2004,989956.345,6416602.868,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9791192",1,0,"0",2319,2004,989288.875,6416104.557,NA,NA,NA,NA,2319,2004,989288.875,6416104.557,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9792430",1,1,"1",2782,2003,1014242.378,6493296.922,2782,2003,1014242.378,6493296.922,2782,2003,1014242.378,6493296.922,"Co-occurrence",">2500","Both","(1999,2004]",2000
"9793074",1,1,"1",2732,2003,1014902.917,6493283.613,2732,2003,1014902.917,6493283.613,2732,2003,1014902.917,6493283.613,"Co-occurrence",">2500","Both","(1999,2004]",2000
"9793520",1,0,"0",2318,2018,990818.915,6470360.236,NA,NA,NA,NA,2318,2018,990818.915,6470360.236,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9793527",1,0,"0",2462,2018,951155.504,6457740.842,NA,NA,NA,NA,2462,2018,951155.504,6457740.842,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9793910",1,1,"1",2568,2014,930287.5908,6397376.2446,2568,2014,930287.5908,6397376.2446,2568,2014,930287.5908,6397376.2446,"Co-occurrence",">2500","Both","(2009,2014]",2010
"9796012",1,0,"0",2543,2008,963798.245,6448148.518,NA,NA,NA,NA,2543,2008,963798.245,6448148.518,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9796583",1,0,"0",2445,2009,1012250.088,6486439.524,NA,NA,NA,NA,2445,2009,1012250.088,6486439.524,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9796978",1,0,"0",2181,2012,924194.091,6413000.295,NA,NA,NA,NA,2181,2012,924194.091,6413000.295,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9797902",1,0,"0",2405,2013,946681.3674,6473160.7248,NA,NA,NA,NA,2405,2013,946681.3674,6473160.7248,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9798262",1,0,"0",2431,2018,936066.184,6434058.691,NA,NA,NA,NA,2431,2018,936066.184,6434058.691,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9798267",1,0,"0",2479,2018,936393.447,6434510.139,NA,NA,NA,NA,2479,2018,936393.447,6434510.139,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9798338",1,1,"1",2391,2014,937538.249036,6429234.5615,2391,2014,937538.249036,6429234.5615,2391,2014,937538.249036,6429234.5615,"Co-occurrence","2000–2500","Both","(2009,2014]",2010
"9798503",1,1,"1",2631,2009,939610.471,6436737.603,2631,2009,939610.471,6436737.603,2631,2009,939610.471,6436737.603,"Co-occurrence",">2500","Both","(2004,2009]",2000
"9798517",1,0,"0",2283,2013,951687.534,6444390.5526,NA,NA,NA,NA,2283,2013,951687.534,6444390.5526,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9798519",1,0,"0",2311,2013,952740.603,6445566.651,NA,NA,NA,NA,2311,2013,952740.603,6445566.651,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9798593",1,0,"0",2823,2009,946353.606,6449856.374,NA,NA,NA,NA,2823,2009,946353.606,6449856.374,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9798619",1,0,"0",2128,2013,951558.1296,6443875.7784,NA,NA,NA,NA,2128,2013,951558.1296,6443875.7784,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9798641",1,1,"1",2263,2013,947204.7222,6460152.4662,2263,2013,947204.7222,6460152.4662,2263,2013,947204.7222,6460152.4662,"Co-occurrence","2000–2500","Both","(2009,2014]",2010
"9798793",1,1,"1",2133,2009,944397.528,6433355.732,2133,2009,944397.528,6433355.732,2133,2009,944397.528,6433355.732,"Co-occurrence","2000–2500","Both","(2004,2009]",2000
"9798830",1,0,"0",2579,2013,954749.058,6446917.344,NA,NA,NA,NA,2579,2013,954749.058,6446917.344,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9798844",1,1,"1",2346,2014,952260.5952,6445342.3872,2346,2014,952260.5952,6445342.3872,2346,2014,952260.5952,6445342.3872,"Co-occurrence","2000–2500","Both","(2009,2014]",2010
"9798845",1,0,"0",2296,2014,952528.1424,6445841.7858,NA,NA,NA,NA,2296,2014,952528.1424,6445841.7858,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9798885",1,0,"0",2301,2014,952497.4854,6445813.0842,NA,NA,NA,NA,2301,2014,952497.4854,6445813.0842,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9798886",1,0,"0",2314,2014,952595.001,6445687.332,NA,NA,NA,NA,2314,2014,952595.001,6445687.332,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9798887",1,0,"0",2345,2014,952362.7212,6445331.9748,NA,NA,NA,NA,2345,2014,952362.7212,6445331.9748,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9798926",1,0,"0",2647,2009,946463.014,6449313.541,NA,NA,NA,NA,2647,2009,946463.014,6449313.541,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9798940",1,1,"1",2258,2014,952157.0658,6446436.8328,2258,2014,952157.0658,6446436.8328,2258,2014,952157.0658,6446436.8328,"Co-occurrence","2000–2500","Both","(2009,2014]",2010
"9798942",1,1,"1",2334,2014,952483.407,6445473.4896,2334,2014,952483.407,6445473.4896,2334,2014,952483.407,6445473.4896,"Co-occurrence","2000–2500","Both","(2009,2014]",2010
"9798983",1,0,"0",2292,2014,951571.6704,6449588.9658,NA,NA,NA,NA,2292,2014,951571.6704,6449588.9658,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9798990",1,0,"0",2311,2013,952589.9058,6445694.4612,NA,NA,NA,NA,2311,2013,952589.9058,6445694.4612,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9799030",1,0,"0",2199,2014,953149.4322,6446535.1248,NA,NA,NA,NA,2199,2014,953149.4322,6446535.1248,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9799051",1,0,"0",2332,2018,935811.402,6434058.697,NA,NA,NA,NA,2332,2018,935811.402,6434058.697,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9799096",1,0,"0",2217,2013,953043.393,6445058.775,NA,NA,NA,NA,2217,2013,953043.393,6445058.775,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9799873",1,1,"1",2745,2003,1014996.499,6493450.523,2745,2003,1014996.499,6493450.523,2745,2003,1014996.499,6493450.523,"Co-occurrence",">2500","Both","(1999,2004]",2000
"9800989",1,1,"1",2668,2014,952156.8708,6440850.8436,2668,2014,952156.8708,6440850.8436,2668,2014,952156.8708,6440850.8436,"Co-occurrence",">2500","Both","(2009,2014]",2010
"9802889",1,0,"0",2295,2013,952629.0174,6445776.7506,NA,NA,NA,NA,2295,2013,952629.0174,6445776.7506,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9802890",1,0,"0",2299,2013,952617.48,6445748.604,NA,NA,NA,NA,2299,2013,952617.48,6445748.604,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9802891",1,0,"0",2311,2013,952609.0026,6445709.1324,NA,NA,NA,NA,2311,2013,952609.0026,6445709.1324,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9803952",1,0,"0",2735,2003,1013989.568,6492840.692,NA,NA,NA,NA,2735,2003,1013989.568,6492840.692,"Carex seul",">2500","Carex_only","(1999,2004]",2000
"9807022",1,0,"0",2606,2015,942678.8206862,6430309.18836,NA,NA,NA,NA,2606,2015,942678.8206862,6430309.18836,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9807957",1,0,"0",2431,2008,964403.957,6447973.211,NA,NA,NA,NA,2431,2008,964403.957,6447973.211,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9808636",1,1,"1",2538,2000,1014629.6,6418037.796,2538,2000,1014629.6,6418037.796,2538,2000,1014629.6,6418037.796,"Co-occurrence",">2500","Both","(1999,2004]",2000
"9808915",1,0,"0",2219,2014,951573.282,6444087.252,NA,NA,NA,NA,2219,2014,951573.282,6444087.252,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9809502",1,0,"0",2627,2012,1015525.44,6408476.93,NA,NA,NA,NA,2627,2012,1015525.44,6408476.93,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9809568",1,0,"0",2626,2012,1015500.88,6408481.12,NA,NA,NA,NA,2626,2012,1015500.88,6408481.12,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9809672",1,0,"0",2477,2017,999480.63,6423463.56,NA,NA,NA,NA,2477,2017,999480.63,6423463.56,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9809678",1,0,"0",2611,2008,1009648.504,6469460.822,NA,NA,NA,NA,2611,2008,1009648.504,6469460.822,"Carex seul",">2500","Carex_only","(2004,2009]",2000
"9809708",1,1,"1",3027,2009,1000118.86,6456765.703,3027,2009,1000118.86,6456765.703,3027,2009,1000118.86,6456765.703,"Co-occurrence",NA,"Both","(2004,2009]",2000
"9809721",1,0,"0",2115,2012,926100.9054,6410221.4004,NA,NA,NA,NA,2115,2012,926100.9054,6410221.4004,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9815296",1,0,"0",2316,2012,925509.2796,6409844.8986,NA,NA,NA,NA,2316,2012,925509.2796,6409844.8986,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9815502",1,0,"0",2475,2013,937512.3496192,6435832.493169,NA,NA,NA,NA,2475,2013,937512.3496192,6435832.493169,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9816000",1,0,"0",2469,2014,949206.9756,6439483.0452,NA,NA,NA,NA,2469,2014,949206.9756,6439483.0452,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9816065",1,0,"0",2281,2018,935619.775,6434066.218,NA,NA,NA,NA,2281,2018,935619.775,6434066.218,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9816108",1,1,"1",2498,2018,950872.598,6457718.272,2498,2018,950872.598,6457718.272,2498,2018,950872.598,6457718.272,"Co-occurrence","2000–2500","Both","(2014,2019]",2010
"9816161",1,1,"1",2495,2018,959225.533,6430377.894,2495,2018,959225.533,6430377.894,2495,2018,959225.533,6430377.894,"Co-occurrence","2000–2500","Both","(2014,2019]",2010
"9816553",1,0,"0",2728,2016,990437.39,6472100.34,NA,NA,NA,NA,2728,2016,990437.39,6472100.34,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9816727",1,0,"0",2182,2009,998442.927,6488033.487,NA,NA,NA,NA,2182,2009,998442.927,6488033.487,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9816728",1,0,"0",2426,2009,1012215.371,6486470.792,NA,NA,NA,NA,2426,2009,1012215.371,6486470.792,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9817039",1,1,"1",2545,2008,963763.973,6448221.093,2545,2008,963763.973,6448221.093,2545,2008,963763.973,6448221.093,"Co-occurrence",">2500","Both","(2004,2009]",2000
"9818087",1,0,"0",2103,2011,931580.279,6443408.069,NA,NA,NA,NA,2103,2011,931580.279,6443408.069,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9818168",1,0,"0",2188,2012,925902.1656,6410255.2218,NA,NA,NA,NA,2188,2012,925902.1656,6410255.2218,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9818175",1,0,"0",2085,2011,931375.053,6443492.442,NA,NA,NA,NA,2085,2011,931375.053,6443492.442,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9818182",1,1,"1",2422,2018,937110.598,6427487.877,2422,2018,937110.598,6427487.877,2422,2018,937110.598,6427487.877,"Co-occurrence","2000–2500","Both","(2014,2019]",2010
"9818283",1,0,"0",2634,2017,944746.621,6453937.819,NA,NA,NA,NA,2634,2017,944746.621,6453937.819,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9818443",1,0,"0",2328,2007,1010544.148,6468939.295,NA,NA,NA,NA,2328,2007,1010544.148,6468939.295,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9818831",1,1,"1",2408,2002,994153.718,6353728.527,2408,2002,994153.718,6353728.527,2408,2002,994153.718,6353728.527,"Co-occurrence","2000–2500","Both","(1999,2004]",2000
"9819829",1,0,"0",2055,2010,993757.974,6537237.007,NA,NA,NA,NA,2055,2010,993757.974,6537237.007,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9821496",1,0,"0",2475,2012,925024.0746,6410148.8322,NA,NA,NA,NA,2475,2012,925024.0746,6410148.8322,"Carex seul","2000–2500","Carex_only","(2009,2014]",2010
"9821961",1,0,"0",2503,2016,1011719.783719,6496042.919855,NA,NA,NA,NA,2503,2016,1011719.783719,6496042.919855,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9823036",1,0,"0",2279,2001,949858.726,6405675.301,NA,NA,NA,NA,2279,2001,949858.726,6405675.301,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9824097",1,1,"1",2367,2005,942288.653,6433482.311,2367,2005,942288.653,6433482.311,2367,2005,942288.653,6433482.311,"Co-occurrence","2000–2500","Both","(2004,2009]",2000
"9824615",1,0,"0",2846,2016,977574.1007511,6427203.776739,NA,NA,NA,NA,2846,2016,977574.1007511,6427203.776739,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9826887",1,0,"0",2784,2016,990724.346,6472254.039,NA,NA,NA,NA,2784,2016,990724.346,6472254.039,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9826938",1,0,"0",2037,2019,987491.1439565,6516662.284085,NA,NA,NA,NA,2037,2019,987491.1439565,6516662.284085,"Carex seul","2000–2500","Carex_only","(2014,2019]",2010
"9826953",1,0,"0",2570,2016,991491.459,6470485.176,NA,NA,NA,NA,2570,2016,991491.459,6470485.176,"Carex seul",">2500","Carex_only","(2014,2019]",2010
"9827233",1,0,"0",2295,2008,929320.065,6397533.289,NA,NA,NA,NA,2295,2008,929320.065,6397533.289,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9827245",1,0,"0",2259,2008,928510.339,6398347.95,NA,NA,NA,NA,2259,2008,928510.339,6398347.95,"Carex seul","2000–2500","Carex_only","(2004,2009]",2000
"9827262",1,0,"0",1963,2008,962259.339,6445851.339,NA,NA,NA,NA,1963,2008,962259.339,6445851.339,"Carex seul","1500–2000","Carex_only","(2004,2009]",2000
"9827354",1,0,"0",2619,2014,1005032.6514,6486383.3034,NA,NA,NA,NA,2619,2014,1005032.6514,6486383.3034,"Carex seul",">2500","Carex_only","(2009,2014]",2010
"9827399",1,0,"0",2374,2003,1013474.944,6492102.945,NA,NA,NA,NA,2374,2003,1013474.944,6492102.945,"Carex seul","2000–2500","Carex_only","(1999,2004]",2000
"9827485",1,0,"0",2572,2013,954735.4416,6446888.3298,NA,NA,NA,NA,2572,2013,954735.4416,6446888.3298,"Carex seul",">2500","Carex_only","(2009,2014]",2010
